gir1.2-dbusmenu-glib-0.4,0
libexttextcat-data,0
gir1.2-webkit2-4.0,0
sound-theme-freedesktop,0
libgtk2.0-0,112557917
libgpg-error0,334071281
network-manager-pptp-gnome,0
apache2-bin,1987072
libwebkit2gtk-4.0-37-gtk2,0
freepats,0
libvpx3,0
gnome-settings-daemon,0
gettext-base,0
libmpg123-0,0
libcheese8,0
libgomp1,0
sysvinit-utils,0
udev,1992405
helix-cli,0
libaccounts-qt5-1,0
gnome-music,0
libnm-glib-vpn1,0
libwmf-bin,0
libdbusmenu-glib4,44224833
libatomic1,0
rsync,0
libcacard0,0
aptdaemon,0
libselinux1,463000901
mutter-common,0
libitm1,0
automake,0
libsqlite3-0,51367932
schroot-common,0
libparams-classify-perl,0
pavucontrol,0
libaccountsservice0,0
libfreerdp-utils1.1,0
fonts-nanum,0
anacron,0
fonts-khmeros-core,0
xserver-xorg-hwe-16.04,0
python3-gi,0
libx32asan2,0
imagemagick-common,0
libxcb-render0-dev,0
intel-microcode,0
libclass-factory-util-perl,0
acl,2394
libqtgui4,0
lynx,0
colord-data,0
libsgutils2-2,0
libamd2.4.1,0
libfcitx-config4,0
libcompizconfig0,0
libgcr-base-3-1,52246093
libwebpmux1,0
libbluetooth3,0
libxtst6,13973709
libxi-dev,0
librtmp1,7366149
libgtkmm-2.4-1v5,0
liborbit-2-0,8947
dput,0
smbclient,0
libtasn1-6-dev,0
fonts-lyx,0
libmspub-0.1-1,0
libhttp-daemon-perl,0
emacs,0
libgutenprint2,0
libcupsppdc1,0
libfile-desktopentry-perl,0
libperlio-gzip-perl,0
python-tdb,0
initramfs-tools-bin,0
libdw1,0
libreoffice-ogltrans,0
libmircore-dev,0
libseccomp-dev,0
libaccount-plugin-1.0-0,0
libsdl2-dev,0
ubuntu-keyring,0
debianutils,2051
liblangtag-common,0
libgnomevfs2-common,0
libxen-dev,0
python3-renderpm,0
libx11-doc,0
realvnc-vnc-viewer,0
libcamd2.4.1,0
shared-mime-info,0
gedit-common,0
unity-scope-colourlovers,0
libcogl-common,0
libmediawiki-api-perl,0
devscripts,0
libtotem-plparser-common,0
x11-utils,7777
libwvstreams4.6-base,0
libcompfaceg1,0
libpython-all-dev,0
default-jre-headless,0
texlive-latex-recommended-doc,0
geoip-database,0
at,7366625
file,0
libappstream-glib8,9678763
samba-common,0
libxcb-glx0-dev,0
libthai0,105288603
liblircclient0,0
aisleriot,0
gtk3-engines-unico,0
python-six,0
libebook-contacts-1.2-2,0
gettext,3175
libgnutls30,36144256
libmessaging-menu0,0
libgupnp-av-1.0-2,0
unattended-upgrades,0
liborcus-0.10-0v5,0
libogg0,14728634
dh-autoreconf,0
libwinpr-sspi0.1,0
libdpkg-perl,0
time,0
keyboard-configuration,0
liblua5.1-0,0
gir1.2-unity-5.0,0
libasprintf0v5,0
libmount-dev,0
fcitx-config-gtk2,0
liblwp-protocol-https-perl,0
libparse-debian-packages-perl,0
libheimbase1-heimdal,7406225
liboxideqtquick0,0
pulseaudio,14734082
e2fsprogs,0
openbox,7364232
xserver-xorg-video-qxl-hwe-16.04,0
libc-dev-bin,0
cpp,0
libnm0,7364502
command-not-found,0
libsasl2-modules-db,0
java-common,0
libquvi-scripts,0
libavahi-common3,13250565
fcitx-frontend-all,0
libreadline5,0
fonts-lao,0
ibus-gtk,3500
libplist3,14727784
git-man,0
libgssapi3-heimdal,7405931
gstreamer1.0-plugins-good,0
libdatetime-timezone-perl,0
libopencv-highgui2.4v5,0
deja-dup,14730518
activity-log-manager,0
gcc-5-base,0
python3-jinja2,0
init-system-helpers,0
init,0
tk,0
apport,0
makedev,0
libxcb-present0,0
xfonts-100dpi,0
aspell-en,0
libtracker-control-1.0-0,0
gnome-themes-standard-data,0
python3-cryptography,0
libidn11-dev,0
libclucene-core1v5,0
libc6-dev-x32,0
unity-greeter,0
libudisks2-0,14741715
libgphoto2-port12,7365474
fonts-takao-pgothic,0
libffmpegthumbnailer4v5,0
gstreamer1.0-fluendo-mp3,0
libunity-protocol-private0,0
libsignon-extension1,0
fcitx-module-x11,0
libcommons-parent-java,0
lxsession-default-apps,0
gpicview,0
gstreamer1.0-libav,0
mount,5394
indicator-keyboard,0
libedataserver-1.2-21,0
libpulse-dev,0
dosfstools,0
libvo-aacenc0,0
libmtp9,0
libkate1,0
libgnutls28-dev,0
libclone-perl,0
libgeonames0,0
python3-cups,0
libmagickwand-6.q16-2,0
unix-build,0
libxrandr2,111895969
nano,0
libaacs0,0
lxsession,7365198
libxfce4ui-common,0
x11-xkb-utils,0
libiscsi-dev,0
git-mediawiki,0
policykit-1,1989771
ntp,0
libmpx0,0
python3-louis,0
libwacom-common,0
libxslt1.1,7367823
libnux-4.0-common,0
libcap2,26064991
rygel,0
pidgin,0
pbzip2,0
libatm1,0
icc-profiles-free,0
libclutter-1.0-common,0
usb-modeswitch,0
fonts-tlwg-kinnari-ttf,0
libwinpr-file0.1,0
makedumpfile,0
unity-lens-applications,5726
dnsutils,0
indicator-datetime,0
manpages-dev,0
libwavpack1,0
gstreamer1.0-alsa,0
libwmf0.2-7-gtk,0
rename,0
autotools-dev,0
libmpfr4,0
ssl-cert,0
libyaml-tiny-perl,0
nfs-common,7367534
libpam-gnome-keyring,0
libxinerama1,111897472
mlocate,0
gnome-software-common,0
libdbus-1-dev,3522
libxmuu1,0
libpangoxft-1.0-0,7366375
libcups2,82189
aptitude,0
libotf0,0
gir1.2-freedesktop,0
libreoffice-style-galaxy,0
rubygems-integration,0
gir1.2-rb-3.0,0
printer-driver-foo2zjs,0
network-manager-pptp,0
usermode,0
libtext-unidecode-perl,0
tzdata,0
libpixman-1-0,112773962
libxcb-shape0-dev,0
update-notifier,7369022
python-gi,0
libyelp0,0
system-config-printer-common,0
pidgin-libnotify,0
libssh-gcrypt-4,0
python3-idna,0
libgbm1,0
gir1.2-dee-1.0,0
hunspell-en-us,0
libgoa-1.0-common,0
libepoxy0,41659078
libpangocairo-1.0-0,105290092
libnet-smtp-ssl-perl,0
gvfs-common,0
indicator-appmenu,0
abiword-plugin-grammar,0
humanity-icon-theme,0
xserver-xorg-input-wacom-hwe-16.04,0
lxinput,0
libdiscid0,0
ubuntu-mobile-icons,0
libglade2-0,0
libpresage1v5,0
libpcre3-dev,2814
libgda-5.0-common,0
libcroco3,7368607
libbrlapi-dev,2350
libnet-libidn-perl,0
wamerican,0
nautilus,0
python-xdg,0
libxcb-dri3-dev,0
aptdaemon-data,0
diffstat,4075
gstreamer1.0-plugins-bad,0
libxcb-xv0,0
libmusicbrainz5cc2v5,0
gnome-system-log,0
gnome-mplayer,0
wbritish,0
systemd,26090550
docker-ce,14845660
libdleyna-connector-dbus-1.0-1,0
gir1.2-gst-plugins-base-1.0,0
shotwell-common,0
python3-magic,0
libc6-x32,0
libtxc-dxtn-s2tc0,0
fonts-tlwg-sawasdee,0
qml-module-qttest,0
xscreensaver-data,0
libnpth0,0
gir1.2-totem-plparser-1.0,0
fonts-tlwg-garuda-ttf,0
liblzma5,283875530
libcuda1-384,0
lxappearance-obconf,0
language-pack-gnome-en-base,0
libasound2-data,0
lib32mpx0,0
libsasl2-2,7406522
libwebkit2gtk-4.0-37,7365379
multiarch-support,0
libcanberra-gtk-module,0
cvsps,0
perl-modules-5.22,0
lbzip2,0
uvcdynctrl,0
linux-sound-base,0
libglew1.13,0
libpython2.7-dev,5403
libatk-bridge2.0-0,41657858
libwebpdemux1,7366987
pciutils,0
libptexenc1,0
gcc-multilib,0
libpcre16-3,7368153
python-crypto,0
fonts-tlwg-typo-ttf,0
scrot,0
python-matplotlib,0
argyll,0
libxvmc1,0
libnet-ssleay-perl,0
apturl-common,0
ubuntu-docs,0
libmnl0,0
libsasl2-dev,0
fonts-dejavu-core,0
libssh-4,0
htop,0
rhythmbox-plugin-cdrecorder,0
x11proto-damage-dev,0
libgoffice-0.10-10,0
libwebcam0,0
libclucene-contribs1v5,0
libpython2.7-minimal,0
gnome-bluetooth,0
libgupnp-igd-1.0-4,0
libnet-domain-tld-perl,0
libao-common,0
liblocale-gettext-perl,0
gstreamer1.0-plugins-base-apps,0
libxfce4util-common,0
console-setup,0
ruby-power-assert,0
libdbus-glib-1-2,65030006
libspice-server1,0
libgail-common,0
ghostscript,0
kernel-package,0
libgrilo-0.2-1,0
libgda-5.0-4,0
libyaml-libyaml-perl,0
libkrb5-26-heimdal,7403037
libpackage-stash-perl,0
link-grammar-dictionaries-en,0
libcolord-gtk1,0
libseccomp2,14792053
python-html5lib,0
python3-systemd,0
libusbredirparser1,0
libcapnp-0.5.3,83316075
libmplex2-2.1-0,0
libglib2.0-dev,0
libglib2.0-0,1254587931
mesa-common-dev,0
libproxy1v5,0
xtrans-dev,0
grub2-common,0
unity-lens-photos,0
ndiff,0
libfuse2,4837307
bluez,7380716
libxalan2-java,0
gir1.2-click-0.4,0
python-imaging,0
libcgraph6,0
libwww-perl,0
ftp,0
libclass-accessor-perl,0
lintian,0
libbatik-java,0
libexo-1-0,0
libgcr-ui-3-1,0
libwnck-3-common,0
libgweather-3-6,0
fwupd,4838289
libarchive-zip-perl,0
poppler-data,0
libzbar0,0
libprotobuf-lite9v5,41658599
libatk-adaptor,0
libwinpr-thread0.1,0
libsane-hpaio,0
libtry-tiny-perl,0
libpython-stdlib,0
libstdc++6,95507929
bash,1692
libgpod4,0
plymouth-theme-ubuntu-logo,0
libxdo3,0
libqt4-declarative,0
seahorse,0
qml-module-ubuntu-performancemetrics,0
gir1.2-vte-2.91,0
libpangox-1.0-0,0
libpipeline1,0
libhyphen0,7366797
libpagemaker-0.0-0,0
libyaml-0-2,9675687
printer-driver-foo2zjs-common,0
libopenexr22,0
gpgv,0
libalgorithm-merge-perl,0
libfdt-dev,2636
libtypes-serialiser-perl,0
cups,0
libcacard-dev,0
libpaper1,41816
libmircookie-dev,0
libgsettings-qt1,0
tk8.6-blt2.5,0
syslinux-common,0
libunwind8,0
libnuma-dev,0
libcairo2,105289077
chromium-codecs-ffmpeg-extra,0
libtelepathy-glib0,14729509
python-glade2,0
libx32atomic1,0
libaio1,0
lrzsz,0
libhttp-cookies-perl,0
libconfig-auto-perl,0
python3-newt,0
lubuntu-core,0
libgpg-error-dev,0
python-matplotlib-data,0
dpkg,1
fonts-tlwg-sawasdee-ttf,0
grep,4467
libdw-dev,0
libgegl-0.3-0,0
librest-0.7-0,7368707
libapparmor1,22157308
libgvpr2,0
xcursor-themes,0
openssh-client,7367946
libdb5.3,0
fonts-kacst-one,0
python3-setuptools,0
libreoffice-impress,0
man-db,2638
libcryptsetup4,0
gedit,0
libpackage-deprecationmanager-perl,0
tk8.6,0
linux-headers-4.15.0-48-lowlatency,0
openssh-sftp-server,2744
gstreamer1.0-nice,0
zeitgeist-datahub,7364935
libfcitx-utils0,0
python3-dbus,0
git-arch,0
libimage-magick-q16-perl,0
python3-feedparser,0
printer-driver-c2esp,0
powermgmt-base,0
libquvi7,0
libxcb-shape0,0
libwayland-client0,41657875
lib32asan2,0
libatk1.0-data,0
unity-scope-devhelp,0
passwd,0
cups-pk-helper,0
gnome-calculator,0
libunity-scopes-json-def-desktop,0
libc6-dev,10092
libdvdnav4,0
seahorse-daemon,0
libvte-2.91-0,0
libreoffice-writer,0
desktop-file-utils,0
krb5-locales,0
librevenge-0.0-0,0
grilo-plugins-0.2-base,0
python-libxml2,0
python-aptdaemon.gtk3widgets,0
libxcb-randr0-dev,4254
syslinux-legacy,0
libgssdp-1.0-3,0
libhtml-tree-perl,0
liblzo2-2,9676103
libgif7,0
libpeas-1.0-0,7367931
libvorbisfile3,3632
libuuid1,59813775
libcurl4-gnutls-dev,0
libgksu2-0,0
bogofilter-bdb,0
libchromaprint0,0
libyajl2,0
libbamf3-2,0
python-pip-whl,0
libcairomm-1.0-1v5,0
ttf-mscorefonts-installer,0
qml-module-ubuntu-onlineaccounts,0
gir1.2-json-1.0,0
printer-driver-brlaser,0
libboost-thread1.58.0,0
fontconfig,10647
libshout3,0
patchutils,5425
libcolord2,0
libgnome2-common,0
lxrandr,0
inputattach,0
libfl-dev,0
liburi-perl,0
fcitx-bin,0
python3-six,0
bash-completion,0
libshine3,0
libnss3-nssdb,0
python3-wheel,0
libxml-namespacesupport-perl,0
brasero-common,0
tcl,0
gnome-accessibility-themes,0
libmirprotobuf3,41658261
x11proto-xext-dev,0
gtk2-engines-murrine,0
libappindicator3-1,14729610
compiz-plugins-default,0
libxrandr-dev,0
python3-distupgrade,0
freeglut3,0
gsfonts,0
libnss-mdns,0
libnspr4,0
xfonts-utils,3690
speech-dispatcher-audio-plugins,0
libparted2,0
libgoa-1.0-0b,22092334
sed,0
libdirectfb-1.2-9,0
dkms,0
glib-networking,0
libsane,0
python3-pil,17146
whoopsie,7365890
isc-dhcp-common,0
python3-pip,0
libqmi-glib5,0
libgupnp-dlna-2.0-3,0
libqmi-glib1,0
imagemagick,0
libreoffice-gtk,0
libhttp-message-perl,0
xdg-utils,0
libapt-pkg5.0,0
libdebconfclient0,0
xserver-xorg-core-hwe-16.04,7490015
lib32tinfo5,0
mime-support,0
libdatrie1,105287452
libcogl20,0
xserver-xorg-input-evdev-hwe-16.04,0
libzmq5,0
python-gtk2,0
libc6-dev-i386,0
xfonts-scalable,0
libopencore-amrnb0,0
libunity9,0
sysstat,0
ps2eps,0
libx86-1,0
libpcap0.8,0
lsof,0
binutils,0
build-essential,0
libubuntugestures5,0
libdevmapper1.02.1,7430889
libsigc++-2.0-0v5,0
libreadline6-dev,0
gucharmap,0
libwbclient0,0
libgles2-mesa,0
x11vnc,6614377
xfsprogs,0
libqt5qml5,0
libjaxp1.3-java,0
usbmuxd,0
libqt4-xml,0
libqt4-network,0
libquadmath0,0
fonts-opensymbol,0
libblas-common,0
ubuntu-ui-toolkit-theme,0
libwacom2,0
libaudit-dev,0
libgsf-1-common,0
libavformat-ffmpeg56,0
libtcl8.6,1091
indicator-printers,0
fonts-sil-padauk,0
fonts-tlwg-laksaman,0
upstart,29461483
python-numpy,0
fonts-guru,0
libtelepathy-farstream3,0
texlive-generic-recommended,0
printer-driver-pnm2ppa,0
libldb1,0
libneon27-gnutls,0
libclick-0.4-0,0
metacity,0
libgs9-common,0
libparted-fs-resize0,0
libsocket6-perl,0
libavutil-ffmpeg54,0
libasound2,0
libtidy-0.99-0,0
apparmor-easyprof,0
libqt5feedback5,0
policykit-1-gnome,0
libpython-dev,0
libccolamd2.9.1,0
plainbox-secure-policy,0
unity-scope-calculator,0
indicator-application,0
libparse-debianchangelog-perl,0
bluez-cups,0
libinput-bin,0
libxtables11,0
systemd-sysv,0
libimobiledevice6,14729493
python-decorator,0
coreutils,26986
libpathplan4,0
account-plugin-google,0
sqlite3,0
libsvn-perl,0
gvfs,0
dbus-x11,0
libxatracker2,0
libbsf-java,0
libbs2b0,0
python-ldb,0
libpython3.5-minimal,0
popularity-contest,0
libgvc6,0
libsepol1-dev,0
libc6,2504672316
tofrodos,0
libpulse0,29459889
libdatetime-format-builder-perl,0
openoffice.org-hyphenation,0
argyll-ref,0
session-shortcuts,0
x11proto-kb-dev,0
gnome-system-tools,0
libgsf-1-114,0
preview-latex-style,0
iproute2,0
lxmenu-data,0
libgeoip1,0
libmad0,0
texlive-pictures,0
zenity-common,0
libid3tag0,0
vbetool,0
qml-module-ubuntu-web,0
libpam0g,35450972
libvncclient1,6614140
python3-gi-cairo,0
gnome-session-common,0
fonts-tlwg-umpush,0
lxlauncher,0
python3-defer,0
lib32ncurses5,0
git-gui,0
libnih1,29455808
libx265-79,0
ubuntu-mono,0
pyotherside,0
gnome-orca,0
libdbus-1-3,201048449
libpthread-stubs0-dev,0
libijs-0.35,0
socat,0
virtualbox-5.2,0
libchamplain-gtk-0.12-0,0
apparmor,0
python3-minimal,0
ca-certificates,0
genisoimage,5132
policykit-desktop-privileges,0
iputils-tracepath,0
libcaca0,0
fonts-tlwg-purisa-ttf,0
libcolamd2.9.1,0
bind9-host,0
shotwell,0
libtevent0,0
lxshortcut,0
python3-software-properties,0
libx32stdc++6,0
libetonyek-0.1-1,0
autopoint,0
libfile-mimeinfo-perl,1557
libmwaw-0.3-3,0
libtdb1,7368989
nfs-kernel-server,7366788
python3-xdg,0
libwnck-3-0,7364427
libwinpr-library0.1,0
wireless-tools,0
libipc-system-simple-perl,0
inkscape,0
libgeoclue0,0
libpackage-stash-xs-perl,0
libcgmanager0,7365007
sylpheed,0
ant-optional,0
libfcitx-core0,0
libss2,0
libqtdbus4,0
libx11-xcb-dev,0
libdatetime-format-iso8601-perl,0
bc,5680
libwpd-0.10-10,0
libenca0,0
sensible-mda,0
libcgi-fast-perl,0
libc-ares2,7368035
wget,0
libxml-parser-perl,0
ufw,0
libnm-util2,0
libgnomecanvas2-0,2737
thunderbird-locale-en,0
ca-certificates-java,0
liba11y-profile-manager-data,0
libgee-0.8-2,7366156
libnm-gtk0,0
libbabeltrace1,0
libestr0,1988865
po-debconf,0
libcupscgi1,0
libxt-dev,0
libfreerdp-common1.1.0,0
libx32gcc-5-dev,0
libtie-ixhash-perl,0
audacious-plugins,0
libspice-client-glib-2.0-8,0
gdisk,0
perl,0
libdrm-dev,0
sendmail-base,0
libappindicator1,14773819
libgpod-common,0
libunity-action-qt1,0
libapparmor-perl,0
light-themes,0
libspandsp2,0
indicator-power,0
libgsm1,0
language-pack-en-base,0
evolution-data-server-online-accounts,0
libgit2-glib-1.0-0,0
libboost-filesystem1.58.0,41659421
libspeex1,0
unity-scope-home,0
linux-source-4.15.0,0
x11proto-scrnsaver-dev,0
libvo-amrwbenc0,0
libcap2-bin,0
librarian0,0
audacious,0
file-roller,0
screen-resolution-extra,0
libxv-dev,0
vim-runtime,0
plainbox-provider-resource-generic,0
libvdpau1,0
libdistro-info-perl,0
info,0
libbison-dev,0
unity-asset-pool,0
libnet-dbus-perl,0
libcanberra-gtk3-0,0
flashplugin-installer,0
libmp3lame0,0
libdouble-conversion1v5,0
libxfce4util-bin,0
libqt5positioning5,0
libclutter-gtk-1.0-0,0
libjson-c2,24076336
qpdf,0
libhttp-negotiate-perl,0
libdrm-radeon1,0
libfreerdp-client1.1,0
libqt5multimedia5,0
gconf2-common,0
libwnck22,7368522
linux-image-lowlatency-hwe-16.04-edge,0
ruby-net-telnet,0
curl,0
fonts-tlwg-norasi-ttf,0
libkrb5support0,34364825
gnome-mahjongg,0
libespeak1,0
cmake,0
libsdl1.2-dev,0
libwayland-dev,0
default-jre,0
dconf-gsettings-backend,0
libgdbm3,0
libpst4,0
libtheora0,0
libxkbcommon0,41657599
libxml-xpathengine-perl,0
libatasmart4,7378136
fcitx-module-kimpanel,0
libsub-name-perl,0
libva1,0
asciidoc,0
libfm4,14730177
intltool,0
libtool,0
libnotify-bin,3153
iputils-arping,3482
dos2unix,0
xinit,0
libserf-1-1,0
libqt4-xmlpatterns,0
libgcr-3-common,0
liblouisutdml6,0
vinagre,0
linux-headers-4.15.0-43,0
libcairo-gobject2,41656050
libebook-1.2-16,0
caribou,0
libcwidget3v5,0
dh-python,0
texlive-latex-base,0
libvncserver1,6611491
tftp,0
ghostscript-x,0
totem,0
libcdparanoia0,0
x11-session-utils,0
libyaml-perl,0
libtiff5,0
runit,0
libandroid-properties1,0
libreoffice-gnome,0
libprotobuf-dev,0
libmpc3,0
fonts-tlwg-kinnari,0
libqmi-proxy,0
python-bs4,0
libfluidsynth1,0
libboost-random1.58.0,0
unzip,0
x11proto-dri2-dev,0
libiec61883-0,0
libxml2-utils,0
ttf-ancient-fonts-symbola,0
menu-xdg,0
libxkbfile1,0
libfile-listing-perl,0
exo-utils,0
xserver-xorg-video-radeon-hwe-16.04,0
alsamixergui,0
libjpeg8-dev,0
transmission,0
libpopt0,4162
fonts-tlwg-umpush-ttf,0
libxcursor1,105287162
xdiagnose,0
libcc1-0,0
fonts-tlwg-loma-ttf,0
libgstreamer-plugins-bad1.0-0,0
python-aptdaemon,0
lxde-icon-theme,0
libpwquality1,0
libindicator3-7,14728186
unity-settings-daemon,0
libpolkit-gobject-1-0,33765594
cron,7371798
sylpheed-plugins,0
linux-headers-4.15.0-47-generic,0
usb-modeswitch-data,0
click,0
libesd0,0
libfwupd1,4837319
libgail-3-0,0
libmenu-cache-bin,7365680
qml-module-qtgraphicaleffects,0
appmenu-qt,0
dleyna-server,0
libwildmidi-config,0
libfile-basedir-perl,0
libabw-0.1-1v5,0
onboard-data,0
libgcc-5-dev,0
python2.7,0
python2.6,0
bashdb,0
bogofilter,0
libjack-jackd2-0,0
python-minimal,3381
mawk,0
nvidia-opencl-icd-384,0
nautilus-data,0
lib32ubsan0,0
libdleyna-core-1.0-3,0
libqt5test5,0
libtext-charwidth-perl,0
firefox,0
linux-headers-lowlatency-hwe-16.04-edge,0
alsa-utils,10508
libproxy1-plugin-gsettings,0
libdbd-sqlite3-perl,0
apt,0
blueman,0
linux-headers-4.15.0-48,0
pinentry-gtk2,0
xz-utils,0
compiz-core,0
libperl5.22,4707
apg,0
libido3-0.1-0,0
linux-headers-4.15.0-47,0
gnome-control-center-data,0
zip,0
debconf-i18n,0
libbonoboui2-common,0
lxde-core,0
libcholmod3.0.6,0
xserver-xorg-video-vesa-hwe-16.04,0
libgfortran3,0
texlive-luatex,0
m17n-db,0
unity-accessibility-profiles,0
libwnck-common,0
webbrowser-app,0
libsamplerate0,0
dash,3294913
liba52-0.7.4,0
rfkill,0
libglewmx1.13,0
libsodium18,0
libbonoboui2-0,4968
python2.6-minimal,0
libxcb-xfixes0-dev,0
python-cairo,0
python-dateutil,0
xfce4-panel,0
libxml-libxml-perl,0
libqt5svg5,0
libwww-robotrules-perl,0
gnome-nettool,0
libgsl2,0
libxrender-dev,0
lubuntu-desktop,0
network-manager-gnome,7367668
libpurple0,0
libao4,0
plymouth-label,0
libmhash2,0
pcmciautils,0
media-player-info,0
libgtk-3-0,83322833
sudo,13126586
fonts-tlwg-typist,0
libclass-singleton-perl,0
libpam0g-dev,0
wpasupplicant,0
apport-gtk,0
gsettings-desktop-schemas,0
liborc-0.4-0,14730437
x11-xserver-utils,0
libgnomevfs2-extra,0
gcc,0
libcairo-perl,0
libtinfo5,15216802
session-migration,0
libplymouth4,0
libpostproc-ffmpeg53,0
libxcb-present-dev,0
libgphoto2-6,7363982
fonts-lmodern,0
gcr,0
sbsigntool,0
libical1a,0
libxxf86vm-dev,0
libgtk2.0-common,0
python3.5-dev,0
gnome-chess,0
libnettle6,45816106
insserv,0
libdrm-amdgpu1,0
libofa0,0
adwaita-icon-theme,0
libcilkrts5,0
pigz,0
unity-scope-firefoxbookmarks,0
libabiword-3.0,0
libboost-date-time1.58.0,0
klibc-utils,0
abiword-common,0
obconf,0
libcrack2,0
ncurses-term,0
libfreerdp-plugins-standard,0
lxpanel,14738685
nvidia-prime,0
giblib1,0
qml-module-qtfeedback,0
libxshmfence1,7490284
libqt4-sql-sqlite,0
x11vnc-data,0
libavahi-core7,0
acpid,7366925
libgnome-menu-3-0,0
kbd,5283
libtracker-sparql-1.0-0,0
libroken18-heimdal,7403179
tex-common,0
libdecoration0,0
libaudcore3,0
libc6-dbg,0
jayatana,0
libreoffice-core,0
mtpaint,0
libgnomevfs2-0,4441
gir1.2-goa-1.0,0
geoclue-2.0,0
gstreamer1.0-pulseaudio,0
signond,0
libdrm-nouveau2,0
hitori,0
gimp-data,0
libasound2-plugins,0
texlive-bibtex-extra,0
flex,0
prosper,0
crash,0
libxfixes3,111900142
python,0
gstreamer1.0-x,0
git-doc,0
libpwquality-common,0
python3-aptdaemon.pkcompat,0
synaptic,0
aspell,0
dbus,7377864
wdiff,0
libx32cilkrts5,0
notify-osd-icons,0
python3-aptdaemon,0
ocl-icd-libopencl1,0
libqt5sql5,0
gdebi,0
libxenstore3.0,0
qttranslations5-l10n,0
x11proto-xinerama-dev,0
libgdk-pixbuf2.0-0,117487255
libdigest-hmac-perl,0
libreoffice-common,0
hyphen-en-us,0
libecal-1.2-19,0
libxml-sax-base-perl,0
libunity-webapps0,0
mesa-vdpau-drivers,0
python3-html5lib,0
libsane-common,0
openjade,0
xinput,0
python-yaml,0
qml-module-qtquick-layouts,0
libxcb-xkb1,0
at-spi2-core,14731024
libcddb2,0
libaprutil1-dbd-sqlite3,0
cracklib-runtime,0
libevdocument3-4,0
libreoffice-help-en-us,0
multistrap,0
libwayland-server0,7366059
libgail18,2132
python-apt,0
libpython3-dev,0
libdatetime-perl,0
libqt5core5a,7368791
libsp1c2,0
usb-creator-gtk,0
libusb-1.0-0,12200751
libapt-inst2.0,0
libdotconf0,0
libwv-1.2-4,0
libsignon-glib1,0
libmusicbrainz5-2,0
libglib2.0-data,0
libencode-locale-perl,0
libuniconf4.6,0
fcitx-frontend-gtk3,0
fcitx-frontend-gtk2,4204
lshw,0
liblqr-1-0,0
libapt-pkg-perl,0
libc-bin,0
vino,0
apturl,0
libsm-dev,0
libxdamage-dev,0
libimage-magick-perl,0
libgnome-desktop-3-12,4843028
libcaca-dev,0
libxi6,105289423
libclutter-gst-3.0-0,0
ubuntu-standard,0
libbz2-dev,0
libv4lconvert0,0
libp11-kit-gnome-keyring,0
groff-base,4198
libedataserverui-1.2-1,0
python-all,0
libevview3-3,0
libncurses5-dev,4715
libgmp10,36143175
sane-utils,0
ubuntu-software,0
python3-apport,0
gnome-getting-started-docs,0
hdparm,0
xul-ext-ubufox,0
bsdutils,0
ubuntu-artwork,0
libfm-extra4,0
ncurses-base,0
libgssapi-krb5-2,26997201
libcurl3-gnutls,0
libwayland-cursor0,41657769
python-talloc,0
libuser1,0
libpcre32-3,0
whoopsie-preferences,0
libqt5sql5-sqlite,0
sp,0
python-defer,0
libcdio-cdda1,0
python3-dev,0
gnupg-agent,0
libdee-1.0-4,7366882
liblink-grammar4,0
apt-utils,0
python3-update-manager,0
ippusbxd,0
libaprutil1,1987694
libsdl1.2debian,0
libmircommon-dev,0
libicu55,154199787
libasn1-8-heimdal,7404227
liblzma-dev,0
libodfgen-0.1-1,0
libvisio-0.1-1,0
libsasl2-modules,0
libwinpr-rpc0.1,0
uno-libs3,0
libisccfg-export140,7365369
libtalloc2,0
fonts-noto-cjk,0
libdatetime-format-strptime-perl,0
libasprintf-dev,0
fwupdate,0
python3-httplib2,0
libxext-dev,1090
lib32cilkrts5,0
libxss1,0
libkeybinder0,7367514
pastebinit,0
libopencore-amrwb0,0
libustr-1.0-1,0
ure,0
eject,0
strace,0
libnet-dns-perl,0
libfcitx-qt5-1,0
libcanberra-gtk3-module,0
thunderbird,0
ubuntu-touch-sounds,0
libxfce4util7,14729457
firefox-locale-en,0
libexpat1-dev,2515
libindicator7,22138146
vim-tiny,0
libsndio6.1,0
mesa-va-drivers,0
libcupsmime1,45106
libopenal-data,0
libwhoopsie-preferences0,0
libjbig0,0
libdaemon0,0
fonts-lklug-sinhala,0
x11proto-render-dev,0
python-markdown,0
fcitx-config-gtk,0
xfce4-power-manager,7366510
cmake-data,0
ubuntu-wallpapers-xenial,0
debtree,0
libfreerdp-locale1.1,0
libtinfo-dev,3934
ubuntu-drivers-common,0
libcamel-1.2-54,0
indicator-messages,0
libxcb-randr0,0
xserver-xorg-video-fbdev-hwe-16.04,0
amd64-microcode,0
libglib-perl,0
x11proto-xf86vidmode-dev,0
sysv-rc,0
libopencv-imgproc2.4v5,0
libxdmcp-dev,0
python-gobject-2,0
libregexp-assemble-perl,0
libfftw3-single3,0
libsecret-1-0,64447324
libfreerdp-rail1.1,0
app-install-data,0
libattr1-dev,0
libwinpr-interlocked0.1,0
gnome-icon-theme,0
libmpeg2encpp-2.1-0,0
irqbalance,7367850
libgnome2-bin,0
libcommons-logging-java,0
software-properties-gtk,0
libqt5quick5,0
git-svn,0
gir1.2-appindicator3-0.1,0
debconf,0
libeot0,0
libobt2,7365891
libvte9,4682431
libdfu1,0
