/bin/egrep,2887,0,2887
/usr/lib/x86_64-linux-gnu/libQt5Core.so.5,5916,7273260,7279176
/usr/lib/x86_64-linux-gnu/libkrb5.so.3,3986,33905157,33909143
/lib/x86_64-linux-gnu/libgcc_s.so.1,4025,94249059,94253084
/usr/lib/x86_64-linux-gnu/libXext.so.6,1771,117732036,117733807
/lib/x86_64-linux-gnu/libtinfo.so.5,1889,20802699,20804588
/usr/bin/intel_watermark,4552,0,4552
/usr/lib/x86_64-linux-gnu/libvorbis.so.0,3512,14546568,14550080
/usr/lib/x86_64-linux-gnu/libepoxy.so.0,4453,41116905,41121358
/usr/lib/x86_64-linux-gnu/libwnck-3.so.0,1152,7273650,7274802
/bin/journalctl,2078,0,2078
/usr/lib/x86_64-linux-gnu/gtk-2.0/2.10.0/immodules/im-multipress.so,3789,0,3789
/usr/lib/x86_64-linux-gnu/libgstvideo-1.0.so.0,2415,7273258,7275673
/usr/lib/x86_64-linux-gnu/libgmp.so.10,3484,35684267,35687751
/usr/bin/x11vnc,5094,6518718,6523812
/usr/lib/x86_64-linux-gnu/libgstfft-1.0.so.0,2921,7273258,7276179
/lib/systemd/systemd-resolved,3815,1896747,1900562
/usr/lib/x86_64-linux-gnu/libmenu-cache.so.3,5102,14548966,14554068
/usr/bin/mkfontdir,3690,0,3690
/lib/x86_64-linux-gnu/liblzo2.so.2,1587,9495276,9496863
/usr/bin/ssh-agent,1997,7273258,7275255
/usr/bin/pbmpscale,2396,0,2396
/lib/systemd/systemd-udevd,2139,1896396,1898535
/usr/lib/x86_64-linux-gnu/libasyncns.so.0,2685,14546566,14549251
/lib/x86_64-linux-gnu/libaudit.so.1,3738,55011307,55015045
/usr/lib/x86_64-linux-gnu/libheimbase.so.1,3915,7309499,7313414
/bin/systemd-tmpfiles,2229,0,2229
/usr/bin/dbus-send,5368,0,5368
/usr/lib/x86_64-linux-gnu/libgssapi_krb5.so.2,1124,26631229,26632353
/usr/lib/gvfs/gvfs-afc-volume-monitor,3506,7273258,7276764
/usr/lib/x86_64-linux-gnu/libtcl8.6.so,1082,2,1084
/lib/x86_64-linux-gnu/liblzma.so.5,3147,280186709,280189856
/bin/udevadm,4255,0,4255
/usr/lib/x86_64-linux-gnu/libmm-glib.so.0,812,7273258,7274070
/usr/lib/x86_64-linux-gnu/libperl.so.5.22,4698,2,4700
/usr/lib/x86_64-linux-gnu/libbluetooth.so,5256,0,5256
/bin/systemd-escape,3230,0,3230
/usr/bin/catman,2638,0,2638
/usr/bin/p11-kit,5176,0,5176
/usr/lib/x86_64-linux-gnu/libnm.so.0,1629,7273258,7274887
/usr/lib/x86_64-linux-gnu/librest-0.7.so.0,5834,7273258,7279092
/lib/x86_64-linux-gnu/libuuid.so.1,2712,58825261,58827973
/lib/x86_64-linux-gnu/libisccfg-export.so.140,2519,7273235,7275754
/home/bhs/pycharm-community/bin/fsnotifier64,0,3202957,3202957
/usr/lib/x86_64-linux-gnu/libgio-2.0.so.0,4108,302241411,302245519
/usr/lib/x86_64-linux-gnu/libbonoboui-2.so.0,4959,2,4961
/usr/bin/ischroot,2051,0,2051
/usr/lib/indicator-sound-gtk2/indicator-sound-service,2058,7273258,7275316
/lib/x86_64-linux-gnu/libpthread-2.23.so,2650,0,2650
/usr/lib/libkeybinder.so.0,3061,7274798,7277859
/usr/lib/x86_64-linux-gnu/libpython3.5m.so.1.0,3273,2,3275
/usr/bin/fitstopnm,4605,0,4605
/usr/bin/fc-match,3371,0,3371
/usr/bin/htop,0,0,0
/usr/lib/x86_64-linux-gnu/libgstpbutils-1.0.so.0,5123,7273258,7278381
/bin/cp,1676,0,1676
/usr/sbin/dhcpd,5166,7273235,7278401
/usr/lib/x86_64-linux-gnu/libgssapi.so.3,3621,7309499,7313120
/usr/bin/eqn,1173,0,1173
/usr/lib/x86_64-linux-gnu/libsqlite3.so.0,3300,50644496,50647796
/usr/lib/x86_64-linux-gnu/librsvg-2.so.2,3345,7273518,7276863
/usr/lib/x86_64-linux-gnu/libdbus-glib-1.so.2,5188,64218216,64223404
/usr/lib/x86_64-linux-gnu/libldap_r-2.4.so.2,2911,7309499,7312410
/usr/lib/x86_64-linux-gnu/libgcab-1.0.so.0,3581,9495276,9498857
/usr/lib/x86_64-linux-gnu/libORBit-2.so.0,5160,2,5162
/usr/lib/x86_64-linux-gnu/libdbusmenu-glib.so.4,933,43685630,43686563
/usr/lib/x86_64-linux-gnu/libX11.so.6,2923,132278604,132281527
/usr/lib/x86_64-linux-gnu/libdee-1.0.so.4,4009,7273258,7277267
/lib/x86_64-linux-gnu/libpcre.so.3,4003,465971536,465975539
/usr/lib/nvidia-384/libnvidia-glcore.so.384.130,3234,7273258,7276492
/bin/systemd-inhibit,3281,0,3281
/usr/lib/x86_64-linux-gnu/libdbusmenu-gtk.so.4,2599,14591616,14594215
/usr/lib/x86_64-linux-gnu/libicui18n.so.55,2398,21819776,21822174
/usr/lib/x86_64-linux-gnu/libgoa-backend-1.0.so.1,4683,7273258,7277941
/usr/bin/mimetype,1557,0,1557
/usr/bin/411toppm,5010,0,5010
/usr/lib/x86_64-linux-gnu/libgtk-3.so.0,5398,41116905,41122303
/usr/lib/x86_64-linux-gnu/libgailutil.so.18,2123,2,2125
/usr/lib/x86_64-linux-gnu/libFLAC.so.8,1708,14546566,14548274
/lib/x86_64-linux-gnu/libdbus-1.so.3,4953,198523827,198528780
/usr/bin/peekfd,2929,0,2929
/usr/lib/x86_64-linux-gnu/libkj-0.5.3.so,4571,41116905,41121476
/usr/lib/x86_64-linux-gnu/libpython2.7.so,5403,0,5403
/lib/x86_64-linux-gnu/libz.so.1,3965,330099737,330103702
/lib/x86_64-linux-gnu/libssl.so.1.0.0,3899,13791953,13795852
/usr/lib/x86_64-linux-gnu/libfontenc.so.1,1181,7394794,7395975
/usr/bin/pbmclean,3144,0,3144
/usr/lib/gvfs/gvfsd,1484,4744924,4746408
/usr/bin/fc-query,4003,0,4003
/usr/lib/x86_64-linux-gnu/libXdamage.so.1,2699,103185108,103187807
/lib/x86_64-linux-gnu/libudev.so.1,1030,91417673,91418703
/usr/lib/x86_64-linux-gnu/libXcursor.so.1,1642,103939908,103941550
/usr/lib/x86_64-linux-gnu/libXt.so.6,3316,2,3318
/usr/lib/x86_64-linux-gnu/libcapnp-0.5.3.so,2254,41116905,41119159
/usr/sbin/xinetd,3402,4745375,4748777
/usr/bin/atktopbm,3821,0,3821
/usr/lib/x86_64-linux-gnu/libarchive.so.13,4128,9495276,9499404
/lib/x86_64-linux-gnu/libcrypt.so.1,4152,20468387,20472539
/usr/lib/x86_64-linux-gnu/libgtkspell3-3.so.0,3782,4749083,4752865
/usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0,1483,302241411,302242894
/usr/lib/x86_64-linux-gnu/libgdk_pixbuf-2.0.so.0,3054,115959359,115962413
/usr/bin/brltty-ctb,3599,0,3599
/lib/x86_64-linux-gnu/libbz2.so.1.0,4281,16890070,16894351
/usr/lib/x86_64-linux-gnu/libgtk-x11-2.0.so.0,4825,55549485,55554310
/lib/x86_64-linux-gnu/libglib-2.0.so.0,3673,331336952,331340625
/lib/x86_64-linux-gnu/libcom_err.so.2,3159,33905157,33908316
/usr/lib/x86_64-linux-gnu/libhx509.so.5,5264,7309499,7314763
/lib/systemd/systemd-journald,4303,7273989,7278292
/usr/bin/gnome-software,2520,4749083,4751603
/usr/bin/gdbtui,4147,0,4147
/usr/bin/docker-containerd,606,7327824,7328430
/lib/x86_64-linux-gnu/libkeyutils.so.1,4633,33905157,33909790
/usr/lib/x86_64-linux-gnu/libgudev-1.0.so.0,5045,50925746,50930791
/usr/bin/enhancer,3764,0,3764
/usr/lib/gvfs/gvfsd-fuse,6340,4744924,4751264
/usr/bin/gvfs-mount,725,0,725
/usr/lib/x86_64-linux-gnu/libImlib2.so.1,3248,7273518,7276766
/usr/lib/x86_64-linux-gnu/libupower-glib.so.3,3838,14546536,14550374
/usr/lib/x86_64-linux-gnu/libvncserver.so.1,2208,6518718,6520926
/usr/lib/x86_64-linux-gnu/libnss_files.so,2770,0,2770
/usr/lib/x86_64-linux-gnu/libdbusmenu-gtk3.so.4,1993,21820756,21822749
/usr/lib/x86_64-linux-gnu/libnuma.so.1,3580,7275754,7279334
/usr/lib/x86_64-linux-gnu/libwayland-cursor.so.0,3144,41116905,41120049
/bin/btrfstune,3671,0,3671
/usr/bin/nm-applet,4795,7273258,7278053
/lib/x86_64-linux-gnu/libselinux.so.1,5607,456799105,456804712
/usr/lib/x86_64-linux-gnu/libcairo-gobject.so.2,1425,41116905,41118330
/lib/systemd/systemd-networkd,2930,1896518,1899448
/sbin/dhclient,1817,7020145,7021962
/usr/lib/x86_64-linux-gnu/libexpatw.so,2515,0,2515
/usr/lib/x86_64-linux-gnu/libXext.so,1090,0,1090
/usr/lib/x86_64-linux-gnu/libgnomeui-2.so.0,5118,2,5120
/usr/lib/x86_64-linux-gnu/libruby-2.3.so.2.3,2793,2,2795
/usr/lib/x86_64-linux-gnu/libasn1.so.8,1917,7309499,7311416
/lib/x86_64-linux-gnu/libirs-export.so.141,3877,7273235,7277112
/usr/bin/ssh,3076,4,3080
/usr/bin/createfontdatachunk,4768,0,4768
/usr/lib/xorg/Xorg,2596,7394794,7397390
/usr/bin/lxpanel,5769,7274798,7280567
/usr/bin/isodump,2731,0,2731
/usr/lib/at-spi2-core/at-spi2-registryd,2111,7273410,7275521
/usr/lib/x86_64-linux-gnu/libgstaudio-1.0.so.0,4721,7273258,7277979
/usr/lib/x86_64-linux-gnu/libsoup-2.4.so.1,897,21514673,21515570
/usr/lib/x86_64-linux-gnu/libjpeg.so.8,5880,13791976,13797856
/usr/lib/x86_64-linux-gnu/libXtst.so.6,1401,13792128,13793529
/usr/lib/x86_64-linux-gnu/libgnome-desktop-3.so.12,4320,4749083,4753403
/usr/lib/x86_64-linux-gnu/libvncclient.so.1,4857,6518718,6523575
/usr/lib/x86_64-linux-gnu/libevent-2.0.so.5,3051,7273265,7276316
/usr/bin/vim,5147,0,5147
